temporal,use,date,ID,COUNT,AREA,MEAN
day,prediction,27/01/2023,277,13006,11705400,31.63088514
day,prediction,27/01/2023,278,523,470700,31.61744342
day,prediction,27/01/2023,279,834,750600,32.74314118
day,prediction,27/01/2023,280,1524,1371600,33.60309349
day,prediction,27/01/2023,281,13087,11778300,34.12970338
day,prediction,27/01/2023,282,13089,11780100,35.15432419
day,prediction,27/01/2023,283,13111,11799900,36.49392983
day,prediction,27/01/2023,284,13654,12288600,29.96958897
day,prediction,27/01/2023,285,13656,12290400,27.94017952
day,prediction,27/01/2023,286,13416,12074400,31.04631933
day,prediction,27/01/2023,287,12474,11226600,34.18812976
day,prediction,27/01/2023,288,12142,10927800,31.3686278
day,prediction,27/01/2023,291,73,65700,33.70018364
day,prediction,27/01/2023,292,13212,11890800,34.15592353
day,prediction,27/01/2023,293,13664,12297600,35.62901852
day,prediction,27/01/2023,294,13656,12290400,35.89907941
day,prediction,27/01/2023,295,13886,12497400,29.33463697
day,prediction,27/01/2023,296,14054,12648600,28.21209917
day,prediction,27/01/2023,297,12475,11227500,31.49258393
day,prediction,27/01/2023,298,10962,9865800,31.46260484
day,prediction,27/01/2023,299,11265,10138500,33.10141507
day,prediction,27/01/2023,303,12167,10950300,33.92517159
day,prediction,27/01/2023,304,14252,12826800,35.77645426
day,prediction,27/01/2023,305,14234,12810600,36.53853196
day,prediction,27/01/2023,306,8020,7218000,30.40367357
day,prediction,27/01/2023,307,9254,8328600,28.1127945
day,prediction,27/01/2023,308,11458,10312200,31.43678774
day,prediction,27/01/2023,309,9924,8931600,31.00282229
day,prediction,27/01/2023,310,10228,9205200,32.81069426
day,prediction,27/01/2023,314,11163,10046700,34.5249097
day,prediction,27/01/2023,315,10900,9810000,35.48615193
day,prediction,27/01/2023,316,9807,8826300,37.12766027
day,prediction,27/01/2023,317,4372,3934800,30.79582523
day,prediction,27/01/2023,318,5667,5100300,28.45264739
day,prediction,27/01/2023,319,10520,9468000,31.6095746
day,prediction,27/01/2023,320,8957,8061300,31.30229371
day,prediction,27/01/2023,321,9228,8305200,32.46249797
day,prediction,27/01/2023,325,10241,9216900,34.80094084
day,prediction,27/01/2023,326,6503,5852700,36.20174212
day,prediction,27/01/2023,327,5204,4683600,36.30974958
day,prediction,27/01/2023,328,1839,1655100,31.08118649
day,prediction,27/01/2023,329,3174,2856600,28.38945513
day,prediction,27/01/2023,330,9654,8688600,31.84624394
day,prediction,27/01/2023,331,8065,7258500,31.23508677
day,prediction,27/01/2023,332,8314,7482600,32.37711571
day,prediction,27/01/2023,336,9399,8459100,34.78319814
day,prediction,27/01/2023,337,3840,3456000,34.90076107
day,prediction,27/01/2023,338,2503,2252700,36.77951541
day,prediction,27/01/2023,339,124,111600,31.52028938
day,prediction,27/01/2023,340,1093,983700,29.472783
day,prediction,27/01/2023,341,8426,7583400,32.18618913
day,prediction,27/01/2023,342,7204,6483600,31.37532543
day,prediction,27/01/2023,343,7449,6704100,33.09379896
day,prediction,27/01/2023,347,8461,7614900,34.30462495
day,prediction,27/01/2023,348,1665,1498500,35.58290632
day,prediction,27/01/2023,349,414,372600,35.23882808
day,prediction,27/01/2023,351,5,4500,27.53363383
day,prediction,27/01/2023,352,5878,5290200,31.88469295
day,prediction,27/01/2023,353,5633,5069700,31.51214484
day,prediction,27/01/2023,354,6276,5648400,33.55913656
day,prediction,27/01/2023,358,6154,5538600,34.54255127
day,prediction,27/01/2023,360,122,109800,35.95474437
